agreeableness,informal,swear,netspeak,assent,nonflu,filler,help,office,dance,money_empath,wedding,domestic_work,sleep,medical_emergency,cold,hate,cheerfulness,aggression,occupation,envy,anticipation_empath,family_empath,vacation,crime,attractive,masculine,prison,health_empath,pride,dispute,nervousness,government,weakness,horror,swearing_terms,leisure_empath,suffering,royalty,wealthy,tourism,furniture,school,magic,beach,journalism,morning,banking,social_media,exercise,night,kill,blue_collar_job,art,ridicule,play,computer,college,optimism,stealing,real_estate,home_empath,divine,sexual_empath,fear_empath,irritability,superhero,business,driving,pet,childish,cooking,exasperation,religion,hipster,internet,surprise_empath,reading,worship,leader,independence,movement,bodyr__empath,noise,eating,medieval,zest,confusion,water,sports,death_empath,healing,legend,heroic,celebration,restaurant,violence,programming,dominant_heirarchical,military,neglect,swimming,exotic,love,hiking,communication,hearing,order,sympathy,hygiene,weather,anonymity,trust_empath,ancient,deception,fabric,air_travel,fight,dominant_personality,music,vehicle,politeness,toy,farming,meeting,war,speaking,listen,urban,shopping,disgust_empath,fire,tool,phone,gain,sound,injury,sailing,rage,science,work_empath,appearance,valuable,warmth,youth,sadness_empath,fun,emotional,joy_empath,affection,traveling,fashion,ugliness,lust,shame,torment,economics,anger,politics,ship,clothing,car,strength,technology,breaking,shape_and_size,power_empath,white_collar_job,animal,party,terrorism,smell,disappointment,poor,plant,pain,beauty,timidity,philosophy,negotiate,negative_emotion,cleaning,messaging,competing,law,friends,payment,achievement,alcohol,liquid,feminine,weapon,children,monster,ocean,giving,contentment,writing,rural,positive_emotion,musical
87,1.17626069,0.469197628,0.473991959,0.368877434,0.072933639,0,0.06641818,0.319061448,0.089113606,0.343627157,0.52371158,0.021155067,0.035480859,0,0.827010486,0.308990779,0.101665745,0.194776339,0.178664044,0.036788787,0.00811359,0.285195263,0.01874063,0,0.084038227,0.472590819,0.016227181,0.105879733,0.204881485,0.251145848,0.146914205,0.29725557,0.109855117,0.089652553,0.252664771,0.122641054,0.262421975,0.13842938,0.165506999,0,0.196520281,0.621768058,0.606060606,0.04951775,0.517222567,0.27336558,0.30845803,0.038690176,0.07566019,0.00811359,0.077632532,0.050423724,0.545291678,0.027367269,0.594251286,0.148868987,0.283342667,0.852839727,0.00811359,0.045977011,0.287789449,0.428906625,0.257447288,0.191647431,0.03376229,0.040096231,1.050776716,0,0,0.168101201,0.080192462,0.061797962,0.154955987,0.202839757,0.439834407,0.054090602,0.280421528,0.183112451,0.305877193,0.141567159,0.11285443,0.110353947,0.009421519,0.088306052,0.130123617,0.090247706,0.012914891,0,0.189693814,0.265967728,0.571012859,0.688942962,0.319807721,0.054090602,0.00811359,0.615828991,0.148868987,0.23587779,0.029268657,0.187977966,0.058836861,0,0.445604595,0,1.283937293,0.073349964,0.099301709,0.063802323,0.056529112,0.117039043,0,0.969784347,0,0.095787653,0,0.00811359,0.406288746,0.11341714,0.117275755,0.008910274,0.091580941,0.083458271,0.120288693,0.115124763,0.149430764,1.47080143,0.080439116,0,0.045977011,0.095093378,0,0,0.045187816,0.411096357,0.009421519,0.36190164,0.049006504,0.067726109,0.151038154,0.448291209,0.124806325,0.268050067,0.040096231,0.191462027,0.258276236,0.157779261,0.319833025,0.089451023,0.421133596,0.382076082,0,0.036788787,0.056996662,0.413076644,0.075739095,0.468489761,0.116097935,0.1109279,0.049006504,0,0,0.613352195,0.188965218,0.339463951,0.266093959,0.338649097,0.122541167,0,0.088033974,0.008910274,0.105721546,0.267790693,0.283362348,0.009421519,0.270129335,0.046984848,0.049192433,0.143866587,0.087101417,0.654662702,0.056529112,0.029268657,0.415548116,0.38702845,0.502714201,0.222175464,0.397222008,0,0,0.036152339,0.031347962,0.605095904,0.065061809,0.049006504,0.502295164,0.094537761,0.545968762,0.049006504,1.14837592,0.01874063
15,3.245748865,1.160931238,0.818781965,0.821947263,0.355269172,0.082107,0.374781017,0.055828496,0.228750572,0.247774031,0.073125727,0.096729234,0.179113428,0.063692271,0.304272524,0.314079758,0.092386793,0.091374206,0.09685183,0.109814821,0.046707948,0.16424131,0.377046281,0.033076798,0.80706459,0.196032408,0.051910993,0.2073182,0.058432338,0.262036901,0.212175992,0.113109469,0.047161144,0.045621043,0.695688089,0.264549727,0.278928216,0.051450046,0.091918659,0.021296764,0.05980392,0.246009469,0.178418917,0.184409238,0.264787928,0.093809521,0.066464708,0.290813936,0.170424208,0.159538144,0.113954564,0,0.507001929,0.120514181,0.334629461,0.183541807,0.120533448,1.029458425,0.049878311,0.096721907,0.130400887,0.591161178,0.125638223,0.270589056,0.005768707,0.095343221,0.444074194,0.222762309,0.090480368,0.39889126,0.151777772,0.011630608,0.106278158,0.06306546,0.286216111,0.085812975,0.33307077,0.282524636,0.170961713,0.045643248,0.322923534,0.384505656,0.208073764,0.240455813,0.02501348,0.072235446,0.377880113,0.215900423,0.197258058,0.236835629,0.345324978,0.159243387,0.15226898,0.174793294,0.177823044,0.506330431,0.162785179,0.074189417,0.115515372,0.044617371,0.168314398,0.119121591,0.551428441,0.046599936,1.155738297,0.534823249,0.191244145,0.039086324,0.070990077,0.196286972,0.017793594,0.412795195,0.044034272,0.257269678,0.159439469,0.201909075,0.28827151,0.095542217,0.397193146,0.229006422,0.175893938,0.266383575,0.08578108,0.180334546,0.188392494,1.265155402,0.512483655,0.070889098,0.154189705,0.052627542,0.171335938,0.132657256,0.734121308,0.15322521,0.247202669,0.33494222,0.220241456,0.025229582,0.180908,0.227831463,0.39903761,0.211384663,0.119806241,0.279066601,0.216183031,0.372110598,0.311971964,0.053725486,0.414351573,0.298617608,0.052367293,0.097854678,0.110972388,0.319702903,0.035369775,0.168866328,0.063791663,0.066464976,0.073620705,0.080225932,0.239887839,0.465955311,0.215610578,0.273768803,0.269810261,0.145405632,0.011479738,0.178077396,0.408943938,0.019242736,0.175028411,0.072357046,0.101608476,0.144372882,0.350446459,0.682260837,0.051319547,0.077764841,0.077344947,1.236573549,0.298822339,0.595203281,0.145382413,0.138876225,1.046001832,0.159925807,0.183679678,0.175134005,0.25901505,0.507670198,0.157650484,0.316381468,0.102388183,0.210221249,0.797543831,0.160888157,0.298582326,0.112300868,1.052651597,0.197527171
77,2.711831104,0.477217028,0.73528055,1.030520278,0.607628545,0.041498897,0.312254467,0.20216657,0.479276357,0.37208457,0.446751754,0.180897785,0.075777729,0.109819652,0.160611448,0.391634852,0.11067452,0.117223641,0.215545111,0.040847603,0.027125982,0.352940696,0.18920906,0.156627188,0.353251741,0.166645178,0.033751193,0.119979462,0.076658709,0.458339682,0.152715238,0.517548914,0.037082581,0.02880565,0.439983484,0.390053193,0.259116548,0.138921604,0.174009505,0.025781496,0.03458396,0.302586659,0.060249702,0.070736925,0.184883577,0.040255234,0.142802289,0.471929131,0.076655519,0.070143445,0.127586077,0.030936504,0.108744168,0.11182823,0.38648312,0.175460613,0.234706495,0.758472038,0.130912264,0.203521642,0.211829768,0.323639626,0.091631319,0.124999683,0.010990844,0.066329429,0.687997959,0.097936138,0.053069694,0.291342146,0.114399259,0.017712367,0.077638558,0.05870274,0.5932558,0.075405468,0.431933954,0.1571426,0.681643732,0.064096441,0.212055137,0.136323661,0.045786197,0.080775284,0.044774608,0.023825466,0.26930773,0.064102714,0.253519558,0.205632915,0.267831529,0.084419748,0.142468127,0.655421955,0.135372931,0.480893472,0.1093459,0.317738323,0.174100793,0.015297791,0.04810613,0.016150522,0.222649054,0.017627329,0.871011121,0.758013166,0.376073734,0.01652727,0.032242758,0.137880768,0.007683519,0.409229419,0.048016647,0.109407741,0.070769741,0.053663278,0.260250018,0.047909396,0.809693992,0.077803058,0.162868806,0.226900524,0.022041156,0.393443314,0.323705143,0.95714196,0.839807144,0.044696661,0.161298664,0.079750222,0.048823817,0.031982595,0.860642855,0.141164923,0.61928494,0.156115951,0.07121437,0.019789021,0.100325764,0.538738625,0.138516843,0.261811999,0.062157057,0.237818436,0.166950517,0.517455451,0.261765768,0.018029587,0.142033333,0.274080081,0.038014138,0.061587606,0.063261413,0.360325362,0.092641402,0.263260506,0.082395316,0.338707385,0.053200373,0.052807417,0.055638329,0.35479736,0.122068034,0.15863802,0.151004849,0.256069866,0.109979259,0.105697806,0.729138135,0.085804498,0.034938677,0.077542259,0.135844535,0.039474599,0.323114311,0.175530779,0.038156992,0.136359267,0.063243594,1.045864276,0.077021256,0.307234434,0.206686699,0.41977114,0.682444358,0.246059339,0.513588323,0.060764314,0.101392417,0.185470253,0.136183757,0.285427877,0.060680395,0.102369523,0.818717042,0.052586023,0.374638917,0.055599792,1.037980674,0.211649187
54,0.901295383,0.023801068,0.210333439,0.589828461,0.087349707,0.011738347,0.16839112,0.189467397,0.155074218,0.357785207,0.454253003,0.594908923,0.143607478,0.070519775,0.681532699,0.208647239,0.113694253,0.053448888,0.305488175,0.048146035,0.008199362,0.544507814,0.769779174,0.054668837,0.843024751,0.135556358,0.027312414,0.092208115,0.00908085,0.146525081,0.186980692,0.067066697,0.05044678,0.03487291,0.04794926,0.610776156,0.129180608,0.063228695,0.18991757,0.234788077,0.254018822,0.460489385,0.053368738,0.141418608,0.119511225,0.251046929,0.130929263,0.4437491,0.091518019,0.151945969,0.034010368,0.193059274,0.437449577,0.03927213,0.512922715,0.182712,0.441213516,1.074407069,0.054393519,0.504546855,0.711503077,0.091287417,0.031934052,0.111588934,0.010428356,0.017691308,0.738557936,0.44492827,0.077644752,0.551838106,1.217445524,0.003330339,0.045620621,0.193907497,0.384822548,0.195186682,0.413334595,0.038399245,0.076166664,0.027962082,0.269416063,0.276913799,0.150076843,1.180204776,0.03583537,0.037977107,0.122760379,0.120097844,0.299161716,0.103796134,0.217481957,0.061332636,0.140882882,0.898332137,0.61607321,0.236260657,0.056009617,0.026824052,0.023696939,0.018229234,0.094896911,0.024270605,0.564003529,0.085470335,0.731415904,0.444471826,0.143714456,0.027646535,0.166038891,0.438747907,0.006888421,0.269647866,0.081769094,0.036377503,0.251188637,0.166609123,0.044808667,0.045701906,0.37495042,0.313801806,0.316953163,0.369143546,0.071220217,0.361681698,0.038812655,0.506219902,0.558153282,0.339246106,0.680300874,0.018587639,0.143688506,0.092841826,0.27829941,0.073639121,0.165650892,0.153580556,0.116412476,0.00820624,0.257277293,0.668802307,0.603442711,0.22680459,0.193358644,0.540905697,0.077260668,0.410801887,0.137836192,0.029133068,0.438648984,0.681133557,0.295416576,0.033021012,0.035918643,0.206203255,0.027508736,0.433675182,0.017697843,0.040969046,0.051439321,0.400231718,0.306629023,0.324176856,0.167388688,0.12731481,0.498850874,0.069381772,0.261614211,0.085797828,0.960160848,0.007946203,0.198453708,0.014342974,0.177797527,0.134175405,0.271711478,0.61316579,0.078678196,0.062421038,0.056812674,0.543936157,0.199839956,0.313381603,0.092489568,0.062844753,1.303535914,0.261358458,0.708661591,0.143238225,0.234928505,0.685068505,0.048387849,0.677058016,0.035112305,0.133970612,0.564697616,0.134899864,0.387448475,0.196265736,1.601595538,0.2276053
57,2.32251763,0.024437928,1.450640067,1.32170576,0.019432569,0,0.317294595,0.347455359,0.007298205,1.356956007,0.047733734,0.278463547,0.229661408,0,0.152459015,0.201612903,0.487747329,0,0.156420031,0,0.018539118,0.182343697,0.466499796,0,0.978235499,0.289398728,0.042444822,0,0.469208211,0.088049308,0.082423003,0,0.078043704,0,0.024437928,0.480427812,0.524193548,0,0.414295863,0.007298205,0.201612903,0.336701065,0,0,0.044137076,0.044802867,0.579508427,1.000717249,0,0.17921147,0.1569114,0.05599863,0.532464847,0,0.57785274,0.272025197,0.197491386,1.426322403,0,0.607662192,0.260867374,0.172642134,0,0.092187848,0,0,0.615231003,0.410420298,0.294831772,0.018539118,0.189645818,0,0,0.670807169,0.724016391,0.018539118,0.206825432,0,0,0,0.383211033,0.170001459,0,0.29370409,0,0.506286446,0.082930215,0.007298205,0.374645257,0.161290323,0.23459493,0,0.118976315,0.08971622,0.087164186,0.202149213,0.274940114,0.230414747,0,0,0,0,1.14751002,0.089605735,0.826813783,0.310430507,0.097900517,0.018539118,0.403225806,0.031736132,0,0.045700662,0.080871058,0,0.062034739,0.014596409,0.218946139,0,0.260671228,0.479753242,0.109424934,0.623097522,0,0.060194493,0.264438282,0.704607066,0.195308567,0.32987885,0.857025163,0.084889643,0,0.148640101,0.15690611,0.332355816,0,0.336605891,0.268817204,0,0.265961288,0.483116267,0.787260333,0.467545801,0.080157248,0.604049143,0.554097855,0.267969433,0.080573857,0.506286446,1.037453136,0.580599872,0,0,0.476506416,0.160014442,0,0.634717043,0.084889643,0,0.312687701,0.403225806,0.46252137,0.238562926,0.363750887,0.336605891,0.025837322,0,0.257950379,0.348595213,0.044807582,0.107526882,0.007298205,0.084889643,0.272702024,0.116487455,0.170001459,0.124069479,0.038402458,0.018539118,0.206580264,0.320927491,0.255376344,0.188176758,0.069240795,0,0.655378777,0.561540178,0.203514487,0.018122508,0.557048984,0.550285702,0.09487666,0.085856367,0,0.268817204,0.445527282,0.562872127,0.281527342,0,1.78772475,0.350276963
43,2.542566655,0.037878788,0.572924479,1.43717879,0.626937539,0,0.417253578,0.054824561,0,0.431720659,1.216571132,0.164722127,0.023809524,0.024901993,0.115596963,0.414152955,0.533271144,0.069589958,0.244360902,0.104847495,0.31506939,0.243310296,0.259259259,0.083432363,0.434100386,0.23015873,0.024509804,0.156209531,0.115131579,0.683550726,0.330035303,0.652348378,0.046133168,0.162851038,0.098214286,0.374672568,0.334471204,0.233375421,0.185563993,0.025252525,0.043859649,0.223537089,0.073232323,0.046568627,0.040943662,0.121057606,0.363943409,0.288960703,0.043859649,0.138888889,0.144793344,0.140977444,0.032314672,0.050505051,0.896704721,0.156722133,0.206461659,1.290979485,0.0708061,0.178554799,0.132691292,0.395456413,0,0.029466501,0,0.016414141,0.631315508,0.181818182,0,0.880493367,0.193548387,0,0.44025208,0.01984127,0.377941689,0.012437811,1.072812483,0.403012306,0.09839886,0.115939245,0.210905872,0.139741898,0.010964912,0.290824916,0.131102694,0.024875622,0.347391755,0.038221086,0.765818491,0.351890756,0.181766061,0.087239958,0.109004128,1.234845948,0.253968254,0.227678927,0.034367636,0.276222189,0.022727273,0.028463452,0.026143791,0,0.679366388,0.120821021,1.250716201,0.174116239,0.175374873,0.027390199,0.041492488,0.079365079,0.016414141,0.698471392,0.023148148,0.158132009,0.074919684,0.228082037,0.216057217,0.049204285,0.138599573,0.241379641,0.151287613,0.426602738,0.010964912,0.083023215,0.208117894,1.462560066,0.157990726,0.037631469,0.176577111,0.016025641,0.018907896,0.012722646,0.248075395,0.145065368,0.010964912,0.076554148,0.075163399,0.034608379,0.177854645,0.267403109,0.170137767,0.384523863,0.098272975,0.446188071,0.210839351,0.310338754,0.049170366,0.024875622,0.900760235,0.367450253,0.053761281,0.012626263,0.006830601,0.059703902,0.046296296,0.260708036,0.119609186,0.285833535,0.074696545,0.047195625,0.181818182,0.331291891,0.093891445,0.036871608,0.234482548,0.099900697,0.065789474,0.123435125,1.620429061,0.023989899,0.023809524,0.092592593,0.049483775,0.093290438,0.168720363,0.743015683,0.409263208,0.295157535,0.051771536,1.023659889,0.027777778,0.2585578,0.249508541,0.236531737,0.546090078,0.278737675,0.761781544,0.013661202,0.073412698,0.32034632,0.013661202,0.492845118,0.012077295,0.224200206,1.474411778,0.055031018,0.560178367,0.195402299,2.100195669,0.176359615
71,2.607800341,0.26127948,0.181818182,0.550947572,1.613755108,0,0.185485373,0.521248949,0.700647558,0.188006597,0.218496491,0.278789154,0.205663574,0.067723498,0.185846467,0.928150756,0.107117438,0.079614177,0.085645828,0.154194923,0,0.380023048,0.230392311,0,0.410046365,0.321275874,0.019047619,0.591752184,0.007117438,0.2147454,0.772746912,0,0.125,0.256016918,0.15843453,0.19081948,0.187139785,0.057142857,0.073429952,0.117647059,0.095300342,1.082807314,0,0,0.117071164,0.095706864,0.107513897,0.716551339,0.33253348,0.224351804,0,0.063376875,0.74911641,0,0.141161409,0.523569024,1.126377884,1.105773548,0,0.025641026,0.35445053,0.271749049,0.038461538,0.706265776,0.138407716,0,0.511772515,0.019047619,0,0.053052098,0.422021116,0.1,0.049453552,0.094444444,0.669667261,0,0.331408104,0.15843668,0.022727273,0,0.351876028,0.163951042,0.106500418,0.246053293,0,0.045578976,0.317916482,0,1.434202681,0.276171229,0.622454276,0.117647059,0.241510169,0.458243746,0.244573456,0.573888817,0.4,0.057142857,0,0.128469751,0,0,0.809382882,0.03030303,1.233741193,0.656894986,0.084040515,0.1,0,0.061111111,0,0.615239569,0.039904323,0.198198868,0.052380952,0.019047619,0.037915544,0.014234875,1.001739704,0.019047619,0.057142857,0.074440053,0,0.465061433,0,1.203585351,0.722736852,0.181023934,0.290028001,0.140450771,0.117647059,0.457734205,0.302420792,0.089297731,0.113617856,0.166245791,0,0.107117438,0.590308083,1.332427567,0.737282227,0.066721356,0.136694678,0.239660344,0.393458538,0.36486216,0.248624424,0.107117438,0.422920723,0.105908584,0.066666667,0.473646724,0.190023421,0.433405389,0,0.015151515,0.140450771,0.025641026,0,0.072727273,0.019047619,0.3843132,0.507575758,0.166245791,0.256675141,0.176419306,0.044996226,0,0.57054886,0,0,0.051851852,0.067171717,0,0.437251543,0.018867925,0.215934461,0.18614823,0,1.897500425,0,0.627604333,0.071377733,0,1.151857389,0.061743971,0.057142857,0,0.037735849,0.405230747,0,0.216539254,0,0,0.315142115,0.170314332,0.231866173,0,1.826919179,0.746856251
35,0,0,0,0,0,0,0.537634409,1.075268817,0,0.537634409,0.537634409,1.612903226,0,0.537634409,0,0,0.537634409,0,2.150537634,0,0.537634409,0.537634409,0,0.537634409,0,0.537634409,0,0,0,0.537634409,0.537634409,2.150537634,0,0,0,0,0,0,0,0,0,0.537634409,0,0,1.075268817,0,1.612903226,0,0,0,0,1.075268817,0,0,0,0,2.150537634,0.537634409,0.537634409,0,0.537634409,0,0,0,0,0,4.301075269,0,0,0.537634409,0,0,0.537634409,0,0,0.537634409,0,0,1.075268817,0.537634409,0,0,0,0,0,1.075268817,0,0,0.537634409,0,0,0,0,0,0,0,0.537634409,1.075268817,0,0.537634409,0,0,1.612903226,0,0,3.76344086,0,0.537634409,0,0,0,0,0,0,0,0,0,0,0,0,0.537634409,0,0,0,0,0,0,0,0.537634409,0,0,0,0,0,0,0,0,0,0,4.838709677,2.150537634,0.537634409,0,0,0,0,0,1.075268817,1.612903226,0.537634409,0,0,0,0,0,3.225806452,0,0.537634409,0,0,0,0,0,0,0,0.537634409,1.612903226,0,0,0,0,0,1.612903226,0,0,0,0,1.075268817,0,0.537634409,0,0,0,1.612903226,0,1.075268817,0,0.537634409,0.537634409,0,0,0,0,0,1.075268817,0.537634409,0.537634409,0,1.075268817,0
0,0,0,0,0,0,0,0.252525253,0,0,1.210460919,0,0.348179569,0,0,0,0,0,0.252525253,0.144927536,0,0,0.348179569,0.609756098,0,0.444444444,0,0,0,0,0.252525253,0,0,0,0.252525253,0,0.406504065,0.252525253,0,0,0,0,1.012381883,0,0,0,0.505050505,0.754683634,0.708302538,0,0.444444444,0.252525253,0.144927536,0,0,0,0,0.790159661,1.04743083,0,0,0.203252033,0,0,0.252525253,0,0,0.869565217,0,0,0.144927536,0,0,0,0.505050505,0.505050505,0,0.455777285,0,0,0,0.144927536,0.252525253,0,0,0,0,1.245936946,0,0,0.505050505,1.04743083,0,0.252525253,0.203252033,0,0.252525253,0,0,0,0,0,0,0,0,0.203252033,0.222222222,0,0,0,0,0,0.505050505,0,0,1.01010101,0,0.505050505,0,0,0,0.537634409,0,0,0.222222222,0.505050505,0.96082779,0,0,0,0,0,0,0,0.252525253,0,0.252525253,0,0,0.252525253,0.579710145,1.171717172,0.754683634,0,0.444444444,0.252525253,0,0,0,0,0.740886441,1.01010101,0,0,0.252525253,0.252525253,0.89961117,0.252525253,0,0,1.01010101,0,0,0,0.790159661,0.512077295,0.252525253,0.144927536,0,0,0,0,0,0.144927536,0,0.252525253,0,0,0.252525253,0,2.085369827,0,0,0.505050505,0,1.220196353,0.252525253,0.252525253,0,0,0.949494949,0,0.348179569,0,0,0.638034641,0,0,0,1.552481335,0
35,2.797298496,0.81617289,1.053552398,0.561451183,0.356801792,0.068892402,0.140248449,0.111881409,0.193375783,0.166683808,0.125481739,0.232595089,0.197752385,0.029026831,0.052739106,0.412405061,0.082725406,0.252945739,0.149023272,0.00314911,0.045735959,0.209957365,0.086650112,0.128769276,0.428533544,0.274065596,0.046051981,0.052664548,0.063007869,0.177464606,0.091879727,0.093820611,0.141264608,0.029953398,0.784581342,0.299495949,0.464180359,0.158452415,0.062375658,0.002947244,0,0.090213976,0.05982906,0.008841733,0.024265645,0.050417239,0.139354477,0.296861762,0.079269093,0.200317993,0.260079767,0.13658953,0.106900587,0.275048307,1.170970033,0.096524042,0.017560664,0.926589442,0.021508264,0.058495889,0.023134269,0.242746123,0.134099617,0.051200514,0.029721846,0,0.452923098,0.149978615,0.014300609,0.232200254,0.12572516,0.016152055,0.071085976,0.103555263,0.20558998,0.051193839,0.38929682,0.133690358,0.229662156,0.009544777,0.132302558,0.200401578,0.030476817,0.093024606,0.098826248,0.023317466,0.174023605,0.022389604,0.660529776,0.192207239,0.698351757,0.033045592,0.199628963,0.134593198,0.051034006,0.69640819,0.041778043,0.043925509,0.102289633,0.017885208,0.016567723,0.014441497,0.328843831,0.048600632,0.537443771,0.339829732,0.126948021,0.060943993,0.162065554,0.010530797,0,0.488007568,0.061438968,0.144541474,0.062355727,0,0.557682009,0.056503367,0.52314825,0.127652457,0.143088943,0.680370445,0.015977167,0.208729421,0.266735223,0.784039079,0.430694054,0,0.06748285,0.02800408,0.071090434,0.027918378,0.19081726,0.08959637,0.093352746,0.164773511,0.0694124,0.106933318,0.095362266,0.538389284,0.542816611,0.136292577,0.020898642,0.40904168,0.069103927,0.608878107,0.440203625,0.008605323,0.157206257,0.273705748,0.006173914,0.046253663,0.035466988,0.275998921,0.135754051,0.298585498,0.023316636,0.05715198,0.00410509,0.199947158,0.145641161,0.63200288,0.082429112,0.246855397,0.240380697,0.247447093,0.161977221,0.053506055,0.233871483,0.128112785,0.129518102,0.031940525,0.209872579,0.031321005,0.490819999,0.26474115,0.079057613,0.107132106,0.031412021,1.680671826,0.227852049,0.104780018,0.956395979,0.192274912,0.726117669,0.113392162,0.883793074,0.034258791,0.003024803,0.329347588,0.14456407,0.276371813,0.138507484,0.063328081,0.39732579,0.069873896,0.096950176,0.007833465,1.362262504,0.397098716
50,1.680516338,0.30819981,0.508555783,0.477401447,0.423829826,0.119451647,0.311779131,0.347738355,0.132044963,0.358191141,0.314181979,0.26496257,0.301421337,0.377554385,0.256481492,0.265382306,0.05269643,0.086618322,0.328880176,0.063381383,0.041569513,0.468560008,0.282841941,0.088754192,0.280338254,0.16721715,0.041710224,0.505242791,0.055569467,0.121373892,0.334008028,0.123005107,0.039568086,0.17837177,0.212164101,0.205271981,0.25841411,0.062364395,0.211863032,0.120382662,0.119941629,0.796973619,0.132983121,0.06599466,0.162450315,0.149937543,0.215473505,0.576515423,0.069075682,0.152719495,0.117555602,0.048910834,0.095573061,0.045660286,0.287710698,0.433913066,0.693696651,0.563914324,0.050800332,0.323755569,0.36037242,0.243907559,0.071255294,0.283487187,0.026858823,0.009995002,0.922048395,0.256524546,0.088464855,0.286481369,0.189319009,0.015674543,0.107006071,0.051550399,0.879250531,0.092997366,0.51713962,0.189863189,0.244090462,0.056780904,0.215951634,0.428726045,0.08702814,0.21843846,0.00277639,0.065422491,0.29844862,0.069578863,0.184788126,0.185719746,0.251905325,0.050936563,0.217146031,0.316682147,0.197230915,0.337116825,0.257203482,0.078754888,0.046698168,0.036634399,0.054455894,0.014897982,0.343207836,0.082860886,0.771464224,0.37047958,0.125108017,0.049935776,0.129490654,0.200723905,0.011726137,0.27764071,0.10468568,0.053325746,0.139109068,0.079117459,0.119533849,0.030083164,0.269562476,0.15865198,0.108205466,0.25267147,0.015781583,0.440708629,0.101440618,0.609530021,0.442125324,0.147672041,0.477677259,0.017548046,0.072050375,0.092848224,0.394916568,0.094401194,0.120582561,0.23089374,0.101350305,0.016130939,0.323491848,0.737809556,0.263687385,0.291462062,0.104150157,0.307115109,0.196064868,0.218147482,0.25208481,0.064602212,0.216491367,0.394660511,0.132127694,0.069485049,0.07053658,0.283373833,0.09783051,0.461028848,0.077753339,0.045721744,0.034753368,0.16874877,0.165978046,0.267158528,0.419120642,0.131529341,0.31420974,0.084322319,0.285566558,0.194967906,0.453207768,0,0.088867096,0.038131383,0.079232146,0.055626037,0.484428441,0.09948751,0.060990643,0.108014902,0.065845862,0.815131468,0.160275656,0.376689292,0.171384958,0.116662436,0.439096738,0.333762156,0.22796488,0.132212756,0.262015233,0.191206081,0.067546161,0.745095418,0.104438066,0.099322614,0.555357398,0.177171259,0.379775879,0.078185047,0.728533264,0.174846848
